all_iat_max,all_iat_mean,all_iat_min,all_iat_std,all_iat_sum,all_len_max,all_len_mean,all_len_min,all_len_std,all_len_sum,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_sum,bwd_len_max,bwd_len_mean,bwd_len_min,bwd_len_std,bwd_len_sum,bwd_pkts,byte_ratio,duration_s,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_sum,fwd_len_max,fwd_len_mean,fwd_len_min,fwd_len_std,fwd_len_sum,fwd_pkts,large_pkt_ratio,payload_entropy,pkt_ratio,small_pkt_ratio
795.3739166259766,55.63600858052572,0.010967254638671875,181.90333506460365,1001.4481544494629,712,46.94736842105263,0,159.88366615636855,892,795.417070388794,125.16912817955017,0.06103515625,256.42931106685194,1001.3530254364014,712,81,0,223.115316472098,729,9,0.22359396433470508,1.001448154449463,795.3739166259766,111.26844088236491,0.04100799560546875,244.92883688045276,1001.4159679412842,142,16.3,0,42.23754254215081,163,10,0.0,1.983740670882855,1.1111111111111112,0.8947368421052632
98.33788871765137,8.705550974065607,0.013113021850585938,27.091286781222777,191.52212142944336,1496,167.52173913043478,0,347.7665220736986,3853,98.33788871765137,19.143390655517578,0.050067901611328125,37.61569259045207,191.43390655517578,1496,238.45454545454547,0,452.7659165690496,2623,11,0.4689287075867328,0.19152212142944336,98.39916229248047,17.411101948131215,0.04601478576660156,36.30890987883262,191.52212142944336,666,102.5,0,187.21845528686535,1230,12,0.043478260869565216,2.3450525501511787,1.0909090909090908,0.6956521739130435
776.2408256530762,70.28228706783719,0.008106231689453125,188.14620004578458,1265.0811672210693,306,37.578947368421055,0,86.19641938434242,714,776.2761116027832,158.12450647354126,0.04696846008300781,256.4475120156328,1264.99605178833,306,60.888888888888886,0,112.18679308728758,548,9,0.3029197080291971,1.2650811672210693,776.2408256530762,140.56155416700574,0.03719329833984375,246.83074943591046,1265.0539875030518,145,16.6,0,43.130499649320086,166,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
196.8059539794922,18.0219520222057,0.015020370483398438,56.53132085266641,396.4829444885254,1496,172.82608695652175,0,337.29726950439857,3975,196.8059539794922,39.638304710388184,0.06699562072753906,78.5754413045757,396.38304710388184,1496,217,0,424.015222711295,2387,11,0.6652702136573104,0.3964829444885254,196.86484336853027,36.0439040444114,0.04100799560546875,75.8043278086608,396.4829444885254,666,132.33333333333334,0,223.2111606130442,1588,12,0.043478260869565216,2.3450525501511787,1.0909090909090908,0.6956521739130435
301.8929958343506,43.02410284678141,0.010013580322265625,97.88459362812648,774.4338512420654,230,33.526315789473685,0,74.27074824129167,637,301.9728660583496,96.79412841796875,0.04291534423828125,127.90614108291489,774.35302734375,230,51.888888888888886,0,93.92484518597769,467,9,0.3640256959314775,0.7744338512420654,301.8929958343506,86.04044384426541,0.03600120544433594,124.37207347084437,774.3639945983887,149,17,0,44.321552319385205,170,10,0.0,1.983740670882855,1.1111111111111112,0.8421052631578947
276.6859531402588,21.419676867398348,0.010013580322265625,68.47697344777083,471.2328910827637,1504,264.5217391304348,0,490.3065473731464,6084,276.6859531402588,47.11589813232422,0.03504753112792969,95.42263955020384,471.1589813232422,1496,221.45454545454547,0,434.6570986288269,2436,11,1.4975369458128078,0.47123289108276367,276.74388885498047,42.839353734796696,0.025033950805664062,92.00704730423433,471.2328910827637,1504,304,0,533.2222801046482,3648,12,0.13043478260869565,2.432009071890309,1.0909090909090908,0.6956521739130435
101.72200202941895,12.771248817443848,0.02002716064453125,33.62023880650228,102.16999053955078,32,3.5555555555555554,0,10.056629776875342,32,101.72200202941895,34.03433163960775,0.15807151794433594,47.862418057564874,102.10299491882324,0,0,0,0.0,0,4,32.0,0.10216999053955078,101.78899765014648,25.528252124786377,0.10204315185546875,44.02916247117945,102.11300849914551,32,6.4,0,12.8,32,5,0.0,0.5032583347756457,1.25,1.0
2506.2899589538574,324.6173858642578,0.02002716064453125,825.1241680629504,2596.9390869140625,5,0.5555555555555556,0,1.5713484026367723,5,2506.3300132751465,865.5997117360433,0.1289844512939453,1160.7559188805128,2596.79913520813,0,0,0,0.0,0,4,5.0,2.5969390869140625,2506.309986114502,649.2347717285156,0.07486343383789062,1072.8166255495114,2596.9390869140625,5,1,0,2.0,5,5,0.0,0.5032583347756457,1.25,1.0
14.998912811279297,1.7041100396050348,0.011920928955078125,4.700477118319871,15.336990356445312,89,15.6,0,30.40460491438756,156,15.079021453857422,5.074024200439453,0.051021575927734375,7.0746212122205625,15.22207260131836,61,16.75,0,25.66490794840301,67,4,1.328358208955224,0.015336990356445312,14.998912811279297,3.0673980712890625,0.029802322387695312,5.965971620050899,15.336990356445312,89,14.833333333333334,0,33.16834166624688,89,6,0.0,1.3567796494470397,1.5,1.0
91.63498878479004,11.493116617202759,0.0209808349609375,30.290786538302765,91.94493293762207,54,6,0,16.97056274847714,54,91.63498878479004,30.625025431315105,0.10704994201660156,43.14056011175122,91.87507629394531,0,0,0,0.0,0,4,54.0,0.09194493293762207,91.68601036071777,22.979736328125,0.051021575927734375,39.66759038411964,91.9189453125,54,10.8,0,21.6,54,5,0.0,0.5032583347756457,1.25,1.0
0.05793571472167969,0.042438507080078125,0.026941299438476562,0.015497207641601562,0.08487701416015625,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1,0.0,8.487701416015625e-05,0.08487701416015625,0.08487701416015625,0.08487701416015625,0.0,0.08487701416015625,0,0,0,0.0,0,2,0.0,-0.0,2.0,1.0
